ID	Label	Type	hasFloatValue	hasUnit
ID	LABEL	TYPE	AT gc:hasFloatValue^^xsd:float	I gc:hasUnit
ex:intval_caa004a_8	IR intensity mode 8 caa004a	gc:FloatValue	2.65347	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_9	IR intensity mode 9 caa004a	gc:FloatValue	1.14036	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_10	IR intensity mode 10 caa004a	gc:FloatValue	0.03229	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_11	IR intensity mode 11 caa004a	gc:FloatValue	0.09908	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_12	IR intensity mode 12 caa004a	gc:FloatValue	0.64297	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_13	IR intensity mode 13 caa004a	gc:FloatValue	4.24395	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_14	IR intensity mode 14 caa004a	gc:FloatValue	6.06297	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_15	IR intensity mode 15 caa004a	gc:FloatValue	0.90119	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_16	IR intensity mode 16 caa004a	gc:FloatValue	2.05923	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_17	IR intensity mode 17 caa004a	gc:FloatValue	3.7657	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_18	IR intensity mode 18 caa004a	gc:FloatValue	1.98887	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_19	IR intensity mode 19 caa004a	gc:FloatValue	3.17148	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_20	IR intensity mode 20 caa004a	gc:FloatValue	1.72943	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_21	IR intensity mode 21 caa004a	gc:FloatValue	0.35272	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_22	IR intensity mode 22 caa004a	gc:FloatValue	3.18343	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_23	IR intensity mode 23 caa004a	gc:FloatValue	2.56957	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_24	IR intensity mode 24 caa004a	gc:FloatValue	4.93136	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_25	IR intensity mode 25 caa004a	gc:FloatValue	0.09077	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_26	IR intensity mode 26 caa004a	gc:FloatValue	0.14097	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_27	IR intensity mode 27 caa004a	gc:FloatValue	0.69003	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_28	IR intensity mode 28 caa004a	gc:FloatValue	2.08578	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_29	IR intensity mode 29 caa004a	gc:FloatValue	1.019	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_30	IR intensity mode 30 caa004a	gc:FloatValue	0.28301	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_31	IR intensity mode 31 caa004a	gc:FloatValue	0.66284	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_32	IR intensity mode 32 caa004a	gc:FloatValue	2.17016	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_33	IR intensity mode 33 caa004a	gc:FloatValue	0.90311	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_34	IR intensity mode 34 caa004a	gc:FloatValue	0.10904	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_35	IR intensity mode 35 caa004a	gc:FloatValue	0.00297	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_36	IR intensity mode 36 caa004a	gc:FloatValue	0.76585	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_37	IR intensity mode 37 caa004a	gc:FloatValue	0.00117	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_38	IR intensity mode 38 caa004a	gc:FloatValue	1.08872	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004a_39	IR intensity mode 39 caa004a	gc:FloatValue	0.28703	gc:debyeSquaredPerAmuAngstromSquared
ex:freqval_caa004b_1	Frequency mode 1 caa004b	gc:FloatValue	7.76	gc:cm-1
ex:freqval_caa004b_2	Frequency mode 2 caa004b	gc:FloatValue	7.43	gc:cm-1
ex:freqval_caa004b_3	Frequency mode 3 caa004b	gc:FloatValue	0.12	gc:cm-1
ex:freqval_caa004b_4	Frequency mode 4 caa004b	gc:FloatValue	0.1	gc:cm-1
ex:freqval_caa004b_5	Frequency mode 5 caa004b	gc:FloatValue	0.05	gc:cm-1
ex:freqval_caa004b_6	Frequency mode 6 caa004b	gc:FloatValue	17.3	gc:cm-1
ex:freqval_caa004b_7	Frequency mode 7 caa004b	gc:FloatValue	35.43	gc:cm-1
ex:freqval_caa004b_8	Frequency mode 8 caa004b	gc:FloatValue	51.22	gc:cm-1
ex:freqval_caa004b_9	Frequency mode 9 caa004b	gc:FloatValue	61.35	gc:cm-1
ex:freqval_caa004b_10	Frequency mode 10 caa004b	gc:FloatValue	103.51	gc:cm-1
ex:freqval_caa004b_11	Frequency mode 11 caa004b	gc:FloatValue	164.75	gc:cm-1
ex:freqval_caa004b_12	Frequency mode 12 caa004b	gc:FloatValue	183.07	gc:cm-1
ex:freqval_caa004b_13	Frequency mode 13 caa004b	gc:FloatValue	233.76	gc:cm-1
ex:freqval_caa004b_14	Frequency mode 14 caa004b	gc:FloatValue	293.08	gc:cm-1
ex:freqval_caa004b_15	Frequency mode 15 caa004b	gc:FloatValue	342.82	gc:cm-1
ex:freqval_caa004b_16	Frequency mode 16 caa004b	gc:FloatValue	418.74	gc:cm-1
ex:freqval_caa004b_17	Frequency mode 17 caa004b	gc:FloatValue	426.24	gc:cm-1
ex:freqval_caa004b_18	Frequency mode 18 caa004b	gc:FloatValue	473.4	gc:cm-1
ex:freqval_caa004b_19	Frequency mode 19 caa004b	gc:FloatValue	519.77	gc:cm-1
ex:freqval_caa004b_20	Frequency mode 20 caa004b	gc:FloatValue	672.27	gc:cm-1
ex:freqval_caa004b_21	Frequency mode 21 caa004b	gc:FloatValue	707.23	gc:cm-1
ex:freqval_caa004b_22	Frequency mode 22 caa004b	gc:FloatValue	899.07	gc:cm-1
ex:freqval_caa004b_23	Frequency mode 23 caa004b	gc:FloatValue	1019.33	gc:cm-1
ex:freqval_caa004b_24	Frequency mode 24 caa004b	gc:FloatValue	1113.76	gc:cm-1
ex:freqval_caa004b_25	Frequency mode 25 caa004b	gc:FloatValue	1182.95	gc:cm-1
ex:freqval_caa004b_26	Frequency mode 26 caa004b	gc:FloatValue	1280.92	gc:cm-1
ex:freqval_caa004b_27	Frequency mode 27 caa004b	gc:FloatValue	1305.49	gc:cm-1
ex:freqval_caa004b_28	Frequency mode 28 caa004b	gc:FloatValue	1343.36	gc:cm-1
ex:freqval_caa004b_29	Frequency mode 29 caa004b	gc:FloatValue	1376.16	gc:cm-1
ex:freqval_caa004b_30	Frequency mode 30 caa004b	gc:FloatValue	1501.51	gc:cm-1
ex:freqval_caa004b_31	Frequency mode 31 caa004b	gc:FloatValue	1538.73	gc:cm-1
ex:freqval_caa004b_32	Frequency mode 32 caa004b	gc:FloatValue	1751.07	gc:cm-1
ex:freqval_caa004b_33	Frequency mode 33 caa004b	gc:FloatValue	3177.64	gc:cm-1
ex:freqval_caa004b_34	Frequency mode 34 caa004b	gc:FloatValue	3191.84	gc:cm-1
ex:freqval_caa004b_35	Frequency mode 35 caa004b	gc:FloatValue	3282.56	gc:cm-1
ex:freqval_caa004b_36	Frequency mode 36 caa004b	gc:FloatValue	3565.16	gc:cm-1
ex:freqval_caa004b_37	Frequency mode 37 caa004b	gc:FloatValue	3600.63	gc:cm-1
ex:freqval_caa004b_38	Frequency mode 38 caa004b	gc:FloatValue	3647.28	gc:cm-1
ex:freqval_caa004b_39	Frequency mode 39 caa004b	gc:FloatValue	3726.25	gc:cm-1
ex:intval_caa004b_1	IR intensity mode 1 caa004b	gc:FloatValue	0.00108	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_2	IR intensity mode 2 caa004b	gc:FloatValue	0.02877	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_3	IR intensity mode 3 caa004b	gc:FloatValue	1e-05	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_4	IR intensity mode 4 caa004b	gc:FloatValue	0	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_5	IR intensity mode 5 caa004b	gc:FloatValue	0	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_6	IR intensity mode 6 caa004b	gc:FloatValue	0.33755	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_7	IR intensity mode 7 caa004b	gc:FloatValue	0.16197	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_8	IR intensity mode 8 caa004b	gc:FloatValue	0.32417	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_9	IR intensity mode 9 caa004b	gc:FloatValue	3.92766	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_10	IR intensity mode 10 caa004b	gc:FloatValue	0.07049	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_11	IR intensity mode 11 caa004b	gc:FloatValue	0.1042	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_12	IR intensity mode 12 caa004b	gc:FloatValue	5.34739	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_13	IR intensity mode 13 caa004b	gc:FloatValue	0.32574	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_14	IR intensity mode 14 caa004b	gc:FloatValue	4.53268	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_15	IR intensity mode 15 caa004b	gc:FloatValue	0.34546	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_16	IR intensity mode 16 caa004b	gc:FloatValue	4.21866	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_17	IR intensity mode 17 caa004b	gc:FloatValue	0.72624	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_18	IR intensity mode 18 caa004b	gc:FloatValue	1.52904	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_19	IR intensity mode 19 caa004b	gc:FloatValue	3.8109	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_20	IR intensity mode 20 caa004b	gc:FloatValue	6.49704	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_21	IR intensity mode 21 caa004b	gc:FloatValue	1.34978	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_22	IR intensity mode 22 caa004b	gc:FloatValue	0.35838	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_23	IR intensity mode 23 caa004b	gc:FloatValue	0.15983	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_24	IR intensity mode 24 caa004b	gc:FloatValue	4.58689	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_25	IR intensity mode 25 caa004b	gc:FloatValue	0.43981	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_26	IR intensity mode 26 caa004b	gc:FloatValue	0.24886	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_27	IR intensity mode 27 caa004b	gc:FloatValue	1.12665	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_28	IR intensity mode 28 caa004b	gc:FloatValue	0.36253	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_29	IR intensity mode 29 caa004b	gc:FloatValue	2.37993	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_30	IR intensity mode 30 caa004b	gc:FloatValue	0.60339	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_31	IR intensity mode 31 caa004b	gc:FloatValue	0.40347	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_32	IR intensity mode 32 caa004b	gc:FloatValue	2.16892	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_33	IR intensity mode 33 caa004b	gc:FloatValue	0.51255	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_34	IR intensity mode 34 caa004b	gc:FloatValue	0.08864	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_35	IR intensity mode 35 caa004b	gc:FloatValue	0.00847	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_36	IR intensity mode 36 caa004b	gc:FloatValue	0.39442	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_37	IR intensity mode 37 caa004b	gc:FloatValue	0.00035	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_38	IR intensity mode 38 caa004b	gc:FloatValue	1.70227	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004b_39	IR intensity mode 39 caa004b	gc:FloatValue	0.28763	gc:debyeSquaredPerAmuAngstromSquared
ex:freqval_caa004c_1	Frequency mode 1 caa004c	gc:FloatValue	-298.11	gc:cm-1
ex:freqval_caa004c_2	Frequency mode 2 caa004c	gc:FloatValue	-176.29	gc:cm-1
ex:freqval_caa004c_3	Frequency mode 3 caa004c	gc:FloatValue	13.57	gc:cm-1
ex:freqval_caa004c_4	Frequency mode 4 caa004c	gc:FloatValue	0.33	gc:cm-1
ex:freqval_caa004c_5	Frequency mode 5 caa004c	gc:FloatValue	0.07	gc:cm-1
ex:freqval_caa004c_6	Frequency mode 6 caa004c	gc:FloatValue	0.01	gc:cm-1
ex:freqval_caa004c_7	Frequency mode 7 caa004c	gc:FloatValue	14.94	gc:cm-1
ex:freqval_caa004c_8	Frequency mode 8 caa004c	gc:FloatValue	18.39	gc:cm-1
ex:freqval_caa004c_9	Frequency mode 9 caa004c	gc:FloatValue	44.37	gc:cm-1
ex:freqval_caa004c_10	Frequency mode 10 caa004c	gc:FloatValue	52.74	gc:cm-1
ex:freqval_caa004c_11	Frequency mode 11 caa004c	gc:FloatValue	68.38	gc:cm-1
ex:freqval_caa004c_12	Frequency mode 12 caa004c	gc:FloatValue	161.11	gc:cm-1
ex:freqval_caa004c_13	Frequency mode 13 caa004c	gc:FloatValue	182.43	gc:cm-1
ex:freqval_caa004c_14	Frequency mode 14 caa004c	gc:FloatValue	236.59	gc:cm-1
ex:freqval_caa004c_15	Frequency mode 15 caa004c	gc:FloatValue	316.34	gc:cm-1
ex:freqval_caa004c_16	Frequency mode 16 caa004c	gc:FloatValue	345.35	gc:cm-1
ex:freqval_caa004c_17	Frequency mode 17 caa004c	gc:FloatValue	421.9	gc:cm-1
ex:freqval_caa004c_18	Frequency mode 18 caa004c	gc:FloatValue	455.75	gc:cm-1
ex:freqval_caa004c_19	Frequency mode 19 caa004c	gc:FloatValue	515	gc:cm-1
ex:freqval_caa004c_20	Frequency mode 20 caa004c	gc:FloatValue	674.83	gc:cm-1
ex:freqval_caa004c_21	Frequency mode 21 caa004c	gc:FloatValue	712.64	gc:cm-1
ex:freqval_caa004c_22	Frequency mode 22 caa004c	gc:FloatValue	900.89	gc:cm-1
ex:freqval_caa004c_23	Frequency mode 23 caa004c	gc:FloatValue	1017.62	gc:cm-1
ex:freqval_caa004c_24	Frequency mode 24 caa004c	gc:FloatValue	1120.32	gc:cm-1
ex:freqval_caa004c_25	Frequency mode 25 caa004c	gc:FloatValue	1189.7	gc:cm-1
ex:freqval_caa004c_26	Frequency mode 26 caa004c	gc:FloatValue	1267.44	gc:cm-1
ex:freqval_caa004c_27	Frequency mode 27 caa004c	gc:FloatValue	1312.43	gc:cm-1
ex:freqval_caa004c_28	Frequency mode 28 caa004c	gc:FloatValue	1342.25	gc:cm-1
ex:freqval_caa004c_29	Frequency mode 29 caa004c	gc:FloatValue	1360.92	gc:cm-1
ex:freqval_caa004c_30	Frequency mode 30 caa004c	gc:FloatValue	1493.52	gc:cm-1
ex:freqval_caa004c_31	Frequency mode 31 caa004c	gc:FloatValue	1508.63	gc:cm-1
ex:freqval_caa004c_32	Frequency mode 32 caa004c	gc:FloatValue	1703.63	gc:cm-1
ex:freqval_caa004c_33	Frequency mode 33 caa004c	gc:FloatValue	3180.16	gc:cm-1
ex:freqval_caa004c_34	Frequency mode 34 caa004c	gc:FloatValue	3190.91	gc:cm-1
ex:freqval_caa004c_35	Frequency mode 35 caa004c	gc:FloatValue	3283.46	gc:cm-1
ex:freqval_caa004c_36	Frequency mode 36 caa004c	gc:FloatValue	3566.82	gc:cm-1
ex:freqval_caa004c_37	Frequency mode 37 caa004c	gc:FloatValue	3580.02	gc:cm-1
ex:freqval_caa004c_38	Frequency mode 38 caa004c	gc:FloatValue	3641.83	gc:cm-1
ex:freqval_caa004c_39	Frequency mode 39 caa004c	gc:FloatValue	3706.61	gc:cm-1
ex:intval_caa004c_1	IR intensity mode 1 caa004c	gc:FloatValue	3.0283	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_2	IR intensity mode 2 caa004c	gc:FloatValue	3.96554	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_3	IR intensity mode 3 caa004c	gc:FloatValue	0.00739	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_4	IR intensity mode 4 caa004c	gc:FloatValue	0	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_5	IR intensity mode 5 caa004c	gc:FloatValue	0	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_6	IR intensity mode 6 caa004c	gc:FloatValue	0	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_7	IR intensity mode 7 caa004c	gc:FloatValue	0.00413	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_8	IR intensity mode 8 caa004c	gc:FloatValue	0.00844	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_9	IR intensity mode 9 caa004c	gc:FloatValue	0.02016	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_10	IR intensity mode 10 caa004c	gc:FloatValue	0.09675	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_11	IR intensity mode 11 caa004c	gc:FloatValue	0.07476	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_12	IR intensity mode 12 caa004c	gc:FloatValue	0.04781	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_13	IR intensity mode 13 caa004c	gc:FloatValue	7.17765	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_14	IR intensity mode 14 caa004c	gc:FloatValue	0.22392	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_15	IR intensity mode 15 caa004c	gc:FloatValue	3.95951	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_16	IR intensity mode 16 caa004c	gc:FloatValue	0.41282	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_17	IR intensity mode 17 caa004c	gc:FloatValue	1.34861	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_18	IR intensity mode 18 caa004c	gc:FloatValue	2.27654	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_19	IR intensity mode 19 caa004c	gc:FloatValue	2.71581	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_20	IR intensity mode 20 caa004c	gc:FloatValue	6.34888	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_21	IR intensity mode 21 caa004c	gc:FloatValue	1.367	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_22	IR intensity mode 22 caa004c	gc:FloatValue	0.42006	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_23	IR intensity mode 23 caa004c	gc:FloatValue	0.10704	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_24	IR intensity mode 24 caa004c	gc:FloatValue	4.89583	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_25	IR intensity mode 25 caa004c	gc:FloatValue	0.45171	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_26	IR intensity mode 26 caa004c	gc:FloatValue	0.05511	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_27	IR intensity mode 27 caa004c	gc:FloatValue	0.83929	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_28	IR intensity mode 28 caa004c	gc:FloatValue	0.31719	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_29	IR intensity mode 29 caa004c	gc:FloatValue	2.69761	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_30	IR intensity mode 30 caa004c	gc:FloatValue	0.0263	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_31	IR intensity mode 31 caa004c	gc:FloatValue	0.98716	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_32	IR intensity mode 32 caa004c	gc:FloatValue	2.07731	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_33	IR intensity mode 33 caa004c	gc:FloatValue	0.44309	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_34	IR intensity mode 34 caa004c	gc:FloatValue	0.11363	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_35	IR intensity mode 35 caa004c	gc:FloatValue	0.01792	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_36	IR intensity mode 36 caa004c	gc:FloatValue	0.3811	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_37	IR intensity mode 37 caa004c	gc:FloatValue	0.00524	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_38	IR intensity mode 38 caa004c	gc:FloatValue	1.84018	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004c_39	IR intensity mode 39 caa004c	gc:FloatValue	0.27423	gc:debyeSquaredPerAmuAngstromSquared
ex:freqval_caa004d_1	Frequency mode 1 caa004d	gc:FloatValue	-124.84	gc:cm-1
ex:freqval_caa004d_2	Frequency mode 2 caa004d	gc:FloatValue	5.95	gc:cm-1
ex:freqval_caa004d_3	Frequency mode 3 caa004d	gc:FloatValue	1.24	gc:cm-1
ex:freqval_caa004d_4	Frequency mode 4 caa004d	gc:FloatValue	0.21	gc:cm-1
ex:freqval_caa004d_5	Frequency mode 5 caa004d	gc:FloatValue	22.02	gc:cm-1
ex:freqval_caa004d_6	Frequency mode 6 caa004d	gc:FloatValue	32.58	gc:cm-1
ex:freqval_caa004d_7	Frequency mode 7 caa004d	gc:FloatValue	38.56	gc:cm-1
ex:freqval_caa004d_8	Frequency mode 8 caa004d	gc:FloatValue	57.56	gc:cm-1
ex:freqval_caa004d_9	Frequency mode 9 caa004d	gc:FloatValue	98.71	gc:cm-1
ex:freqval_caa004d_10	Frequency mode 10 caa004d	gc:FloatValue	128.1	gc:cm-1
ex:freqval_caa004d_11	Frequency mode 11 caa004d	gc:FloatValue	174.54	gc:cm-1
ex:freqval_caa004d_12	Frequency mode 12 caa004d	gc:FloatValue	191.2	gc:cm-1
ex:freqval_caa004d_13	Frequency mode 13 caa004d	gc:FloatValue	237.92	gc:cm-1
ex:freqval_caa004d_14	Frequency mode 14 caa004d	gc:FloatValue	292.14	gc:cm-1
ex:freqval_caa004d_15	Frequency mode 15 caa004d	gc:FloatValue	314.54	gc:cm-1
ex:freqval_caa004d_16	Frequency mode 16 caa004d	gc:FloatValue	342.34	gc:cm-1
ex:freqval_caa004d_17	Frequency mode 17 caa004d	gc:FloatValue	421.79	gc:cm-1
ex:freqval_caa004d_18	Frequency mode 18 caa004d	gc:FloatValue	468.21	gc:cm-1
ex:freqval_caa004d_19	Frequency mode 19 caa004d	gc:FloatValue	521.3	gc:cm-1
ex:freqval_caa004d_20	Frequency mode 20 caa004d	gc:FloatValue	674.7	gc:cm-1
ex:freqval_caa004d_21	Frequency mode 21 caa004d	gc:FloatValue	709.87	gc:cm-1
ex:freqval_caa004d_22	Frequency mode 22 caa004d	gc:FloatValue	914.37	gc:cm-1
ex:freqval_caa004d_23	Frequency mode 23 caa004d	gc:FloatValue	1019.13	gc:cm-1
ex:freqval_caa004d_24	Frequency mode 24 caa004d	gc:FloatValue	1119.3	gc:cm-1
ex:freqval_caa004d_25	Frequency mode 25 caa004d	gc:FloatValue	1183.66	gc:cm-1
ex:freqval_caa004d_26	Frequency mode 26 caa004d	gc:FloatValue	1265.79	gc:cm-1
ex:freqval_caa004d_27	Frequency mode 27 caa004d	gc:FloatValue	1309.38	gc:cm-1
ex:freqval_caa004d_28	Frequency mode 28 caa004d	gc:FloatValue	1337.72	gc:cm-1
ex:freqval_caa004d_29	Frequency mode 29 caa004d	gc:FloatValue	1360.72	gc:cm-1
ex:freqval_caa004d_30	Frequency mode 30 caa004d	gc:FloatValue	1499.85	gc:cm-1
ex:freqval_caa004d_31	Frequency mode 31 caa004d	gc:FloatValue	1528.32	gc:cm-1
ex:freqval_caa004d_32	Frequency mode 32 caa004d	gc:FloatValue	1743.67	gc:cm-1
ex:freqval_caa004d_33	Frequency mode 33 caa004d	gc:FloatValue	3172.48	gc:cm-1
ex:freqval_caa004d_34	Frequency mode 34 caa004d	gc:FloatValue	3190.76	gc:cm-1
ex:freqval_caa004d_35	Frequency mode 35 caa004d	gc:FloatValue	3283.25	gc:cm-1
ex:freqval_caa004d_36	Frequency mode 36 caa004d	gc:FloatValue	3564.1	gc:cm-1
ex:freqval_caa004d_37	Frequency mode 37 caa004d	gc:FloatValue	3597.25	gc:cm-1
ex:freqval_caa004d_38	Frequency mode 38 caa004d	gc:FloatValue	3636.39	gc:cm-1
ex:freqval_caa004d_39	Frequency mode 39 caa004d	gc:FloatValue	3727.55	gc:cm-1
ex:intval_caa004d_1	IR intensity mode 1 caa004d	gc:FloatValue	1.98543	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004d_2	IR intensity mode 2 caa004d	gc:FloatValue	0.00253	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004d_3	IR intensity mode 3 caa004d	gc:FloatValue	5e-05	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004d_4	IR intensity mode 4 caa004d	gc:FloatValue	0	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004d_5	IR intensity mode 5 caa004d	gc:FloatValue	0.03756	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004d_6	IR intensity mode 6 caa004d	gc:FloatValue	0.07745	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004d_7	IR intensity mode 7 caa004d	gc:FloatValue	0.15207	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004d_8	IR intensity mode 8 caa004d	gc:FloatValue	0.13757	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004d_9	IR intensity mode 9 caa004d	gc:FloatValue	0.01537	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004d_10	IR intensity mode 10 caa004d	gc:FloatValue	2.4365	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004d_11	IR intensity mode 11 caa004d	gc:FloatValue	0.5563	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004d_12	IR intensity mode 12 caa004d	gc:FloatValue	6.28594	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004d_13	IR intensity mode 13 caa004d	gc:FloatValue	0.23384	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004d_14	IR intensity mode 14 caa004d	gc:FloatValue	3.08971	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004d_15	IR intensity mode 15 caa004d	gc:FloatValue	4.05794	gc:debyeSquaredPerAmuAngstromSquared
